url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.americanprogress.org/issues/green/reports/2020/05/01/484430/impacts-climate-change-trump-administrations-anti-environmental-agenda-virginia/,,The Impacts of Climate Change and the Trump Administration Anti - Environmental Agenda in Virginia,20200501T133000Z,https://cdn.americanprogress.org/content/uploads/2020/04/30144458/Virginia.png,americanprogress.org,English,United States
https://morningconsult.com/2020/05/01/emergency-management-climate-change-response/,,Emergency Managers Hope Pandemic Lessons Will Apply to Climate Preparedness,20200501T151500Z,https://morningconsult.com/wp-content/uploads/2020/04/GettyImages-1207670400.jpg,morningconsult.com,English,United States
http://www.pilotonline.com/entertainment/books/vp-db-book-climate-change-nyt-050320-20200501-r45hltjjdbfqvcia3exyu5fdjm-story.html,https://www.pilotonline.com/entertainment/books/vp-db-book-climate-change-nyt-050320-20200501-r45hltjjdbfqvcia3exyu5fdjm-story.html?outputType=amp,The year you finally read a book about climate change,20200501T123000Z,https://www.pilotonline.com/resizer/Jz9G5Lxf_La0uINWXZyZWLJVk30=/1200x0/top/arc-anglerfish-arc2-prod-tronc.s3.amazonaws.com/public/3VFEJTR6AVB75F4UGBPKZ5OT3U.jpg,pilotonline.com,English,United States
https://www.americanprogress.org/issues/green/reports/2020/05/01/484425/impacts-climate-change-trump-administrations-anti-environmental-agenda-tennessee/,,The Impacts of Climate Change and the Trump Administration Anti - Environmental Agenda in Tennessee,20200501T133000Z,https://cdn.americanprogress.org/content/uploads/2020/04/30143540/Tennessee.png,americanprogress.org,English,United States
https://www.haberturk.com/kent-arastirmalari-enstitusu-nden-kovid-19-ve-sehirler-calismasi-2665058,https://m.haberturk.com/kent-arastirmalari-enstitusu-nden-kovid-19-ve-sehirler-calismasi-2665058,Kent Araştırmaları Enstitüsü  nden,20200501T110000Z,https://im.haberturk.com/2020/05/01/ver1588329505/2665058_620x410.jpg,haberturk.com,Turkish,Turkey
https://theweek.com/articles/911893/need-blow-economy-stop-climate-change,https://theweek.com/articles-amp/911893/need-blow-economy-stop-climate-change,Do we need to blow up the economy to stop climate change ? ,20200501T100000Z,https://images.theweek.com/sites/default/files/styles/tw_image_9_4/public/half_pollution.jpg?itok=-Ra0DA9b,theweek.com,English,United States
https://www.latimes.com/opinion/op-ed/la-oe-wolak-stanford-divestment-carbon-20140516-story.html,https://www.latimes.com/opinion/op-ed/la-oe-wolak-stanford-divestment-carbon-20140516-story.html?_amp=true,"Op - Ed : Memo to Stanford : Dont attack coal , attack carbon with a tax",20200501T134500Z,https://california-times-brightspot.s3.amazonaws.com/d4/b1/881e7311914c3c0f6ebc3b9936dd/la-oe-wolak-stanford-divestment-carbon-2014051-001,latimes.com,English,United States
https://www.ctvnews.ca/business/meet-tiff-macklem-the-new-bank-of-canada-governor-1.4920392,https://beta.ctvnews.ca/national/business/2020/5/1/1_4920392.html,Morneau names Tiff Macklem new Bank of Canada governor,20200501T174500Z,https://www.ctvnews.ca/polopoly_fs/1.4920536.1588345201!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,ctvnews.ca,English,Canada
https://thediplomat.com/2020/05/in-the-indian-sundarbans-the-sea-is-coming/,,"In the Indian Sundarbans , the Sea Is Coming",20200501T131500Z,https://thediplomat.com/wp-content/uploads/2020/05/sizes/td-story-s-2/thediplomat-2020-05-01.jpg,thediplomat.com,English,China
https://www.cnbc.com/2020/05/01/interactive-tool-how-coronavirus-pandemic-affecting-climate-change.html,https://www.cnbc.com/amp/2020/05/01/interactive-tool-how-coronavirus-pandemic-affecting-climate-change.html,Interactive tool : How coronavirus pandemic affecting climate change,20200501T230000Z,https://image.cnbcfm.com/api/v1/image/106516218-1588357144322aces2.jpg?v=1588357166,cnbc.com,English,United States
https://www.reuters.com/article/us-health-coronavirus-thunberg/activist-thunberg-helps-launch-effort-protecting-children-from-covid-19-idUSKBN22C0NO,https://mobile.reuters.com/article/amp/idUSKBN22C0NO,Greta Thunberg helps launch UN campaign to protect children from COVID - 19,20200501T151500Z,https://s3.reutersmedia.net/resources/r/?m=02&d=20200430&t=2&i=1516970223&r=LYNXMPEG3T0BN,reuters.com,English,United States
https://www.independent.co.uk/arts-entertainment/films/news/robert-redford-trump-coronavirus-science-crisis-response-a9494711.html,https://www.independent.co.uk/arts-entertainment/films/news/robert-redford-trump-coronavirus-science-crisis-response-a9494711.html?amp,Robert Redford blasts Trump response to coronavirus :  He failed to understand scientific consensus  ,20200501T180000Z,https://static.independent.co.uk/s3fs-public/thumbnails/image/2020/05/01/16/gettyimages-854895950.jpg,independent.co.uk,English,United Kingdom
http://www.dailypress.com/entertainment/books/vp-db-book-climate-change-nyt-050320-20200501-r45hltjjdbfqvcia3exyu5fdjm-story.html,https://www.dailypress.com/entertainment/books/vp-db-book-climate-change-nyt-050320-20200501-r45hltjjdbfqvcia3exyu5fdjm-story.html?outputType=amp,The year you finally read a book about climate change,20200501T141500Z,https://www.dailypress.com/resizer/Jz9G5Lxf_La0uINWXZyZWLJVk30=/1200x0/top/arc-anglerfish-arc2-prod-tronc.s3.amazonaws.com/public/3VFEJTR6AVB75F4UGBPKZ5OT3U.jpg,dailypress.com,English,United States
https://article.wn.com/view/2020/05/01/UN_Chief_World_Should_Follow_South_Korea_on_COVID19_Fight_pk/,,U . N . Chief : World Should Follow South Korea on COVID - 19 Fight,20200501T133000Z,https://ecdn6.wn.com/o25/ph/img/37/db/d48bd384f078950712c7c3f797b2-grande.jpg,article.wn.com,English,United States
https://www.haberler.com/kent-arastirmalari-enstitusu-nden-kovid-19-ve-13179341-haberi/,https://www.haberler.com/amp/kent-arastirmalari-enstitusu-nden-kovid-19-ve-13179341-haberi/,Kent Araştırmaları Enstitüsü  nden  Kovid - 19 ve Şehirler  çalışması,20200501T104500Z,https://foto.haberler.com/haber/2020/05/01/kent-arastirmalari-enstitusu-nden-kovid-19-ve-13179341_local.jpg,haberler.com,Turkish,Turkey
http://www.ogunhaber.com/genel/kent-arastirmalari-enstitusunden-kovid-19-ve-sehirler-calismasi-2011703h.html,http://www.ogunhaber.com/amp/genel/kent-arastirmalari-enstitusunden-kovid-19-ve-sehirler-calismasi-2011703h.html,Kent Araştırmaları Enstitüsü  nden  Kovid - 19 ve Şehirler  çalışması,20200501T113000Z,http://www.ogunhaber.com/upload/img/2020/05/01/f80d123d-a4e5-4171-ba45-017072296112.jpg,ogunhaber.com,Turkish,Turkey
https://www.newsbusters.org/blogs/culture/gabriel-hays/2020/05/01/30-million-lose-jobs-robert-redford-sees-environmental,,"As 30 Million Lose Jobs , Robert Redford Sees Environmental Salvation in Lockdown",20200501T220000Z,https://cdn.newsbusters.org/images/redford_0.png,newsbusters.org,English,United States
https://edmontonsun.com/news/national/morneau-names-tiff-macklem-new-bank-of-canada-governor/wcm/9749c23b-91f4-4c17-b920-ef8ed329b307,https://edmontonsun.com/news/national/morneau-names-tiff-macklem-new-bank-of-canada-governor/wcm/9749c23b-91f4-4c17-b920-ef8ed329b307/amp,Morneau names Tiff Macklem new Bank of Canada governor,20200501T193000Z,https://postmediacalgarysun.files.wordpress.com/2020/05/tiff-macklem-e1588341175344.jpg,edmontonsun.com,English,Canada
https://finance.yahoo.com/news/norway-wealth-fund-backs-barclays-085413894.html,https://finance.yahoo.com/amphtml/news/norway-wealth-fund-backs-barclays-085413894.html,Norway wealth fund backs Barclays climate goals amid investor pressure,20200501T091500Z,https://s.yimg.com/uu/api/res/1.2/nxgZ7sfVNcyUXI564dxG5A--~B/aD01MDM7dz04MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/reuters.com/457b9fa1575800fe0b8aec3b4b2cd272,finance.yahoo.com,English,United States
https://www.nytimes.com/reuters/2020/05/01/business/01reuters-norway-swf-barclays.html,,Norway Wealth Fund Backs Barclays Climate Goals Amid Investor Pressure,20200501T153000Z,,nytimes.com,English,United States
https://www.t-online.de/region/id_87802884/staedte-mahnen-klimaschutz-auch-in-corona-krise-an.html,https://www.t-online.de/region/id_87802884/tid_amp/staedte-mahnen-klimaschutz-auch-in-corona-krise-an.html,Städte mahnen Klimaschutz auch in Corona - Krise an,20200501T083000Z,https://stats.t-online.de/b/85/47/86/68/id_85478668/tid_da/index.png,t-online.de,German,Germany
https://www.welt.de/regionales/baden-wuerttemberg/article207651571/Staedte-mahnen-Klimaschutz-auch-in-Corona-Krise-an.html,https://amp.welt.de/regionales/baden-wuerttemberg/article207651571/Staedte-mahnen-Klimaschutz-auch-in-Corona-Krise-an.html,Städte mahnen Klimaschutz auch in Corona - Krise an,20200501T091500Z,https://www.welt.de/img/masters/mobile160492822/7651629427-ci16x9-w1200/welt-fallback-jpg.jpg,welt.de,German,Germany
https://www.jagran.com/world/america-guterres-said-country-should-follow-south-korea-model-to-deal-with-corona-20236242.html,https://m.jagran.com/lite/world/america-guterres-said-country-should-follow-south-korea-model-to-deal-with-corona-20236242.html,Guterres said country should follow South Korea model to deal with Corona,20200501T133000Z,https://www.jagranimages.com/images/newimg/01052020/01_05_2020-un1_20236242.jpg,jagran.com,Hindi,India
https://www.timescolonist.com/news/local/article-defamed-weaver-b-c-court-of-appeal-finds-1.24127405,,"Article defamed Weaver , B . C . Court of Appeal finds",20200501T000000Z,https://images.glaciermedia.ca/polopoly_fs/1.23969786.1574900178!/fileImage/httpImage/image.jpg_gen/derivatives/facebookogimage_560_292/vka-education-0138-jpg.jpg,timescolonist.com,English,Canada
https://www.timescolonist.com/news/local/article-defamed-andrew-weaver-b-c-court-of-appeal-finds-1.24127405,,"Article defamed Andrew Weaver , B . C . Court of Appeal finds",20200501T023000Z,https://images.glaciermedia.ca/polopoly_fs/1.23969786.1574900178!/fileImage/httpImage/image.jpg_gen/derivatives/facebookogimage_560_292/vka-education-0138-jpg.jpg,timescolonist.com,English,Canada
https://www.karjalainen.fi/uutiset/uutis-alueet/kotimaa/item/249394,,Pministeripuoluetta johtava Rinne puolusti hallitusohjelmaa ja kiitti vappupuheessa  terveydenhuollon eturintamaa  ,20200501T174500Z,https://www.karjalainen.fi/media/k2/items/cache/e0913a75114b19c2c50522575dcb8361_M.jpg,karjalainen.fi,Finnish,Finland
https://www.pressreleasepoint.com/balancing-impacts-range-shifting-species-invasive-disruption-vs-biodiversity-benefits,,Balancing Impacts of Range - shifting Species : Invasive Disruption vs . Biodiversity Benefits,20200501T180000Z,,pressreleasepoint.com,English,United States
https://www.badische-zeitung.de/staedte-mahnen-klimaschutz-auch-in-corona-krise-an,,Städte mahnen Klimaschutz auch in Corona - Krise an - Baden - Württemberg,20200501T094500Z,https://img.badische-zeitung.de/images/facebook/bzo1200.jpg,badische-zeitung.de,German,Germany
https://www.iltalehti.fi/politiikka/a/cf993743-d4fd-466b-a9cb-3117b4863bbe,,"Rinne : Vaikka muuta väitettäisiin , 600 000 pienituloisen eläke on noussut",20200501T120000Z,"https://img.ilcdn.fi/pxAxHyfT-pghbFkR48_t8vdrR0k=/1200x630/top/filters:watermark(https://assets.ilcdn.fi/ilsome_v2.jpg,25,0,0)/img-s3.ilcdn.fi/507f329e124f9f9de1b94cd5fe3a9a782aba50a232abae4716bf1f33c38ba5d7.jpg",iltalehti.fi,Finnish,Finland
https://www.insight.co.kr/news/281837,https://m.insight.co.kr/news/281837,유엔 사무총장  한국 코로나19 대응은 세계가 따라야 할 모범  ,20200501T103000Z,https://img.insight.co.kr/static/2020/05/01/1200/2e77rqa8u3szf084u10g.jpg,insight.co.kr,Korean,South Korea
https://g1.globo.com/pi/piaui/noticia/2020/05/01/onu-disponibiliza-aplicativo-para-monitoramento-do-coronavirus-em-teresina.ghtml,https://g1.globo.com/google/amp/pi/piaui/noticia/2020/05/01/onu-disponibiliza-aplicativo-para-monitoramento-do-coronavirus-em-teresina.ghtml,ONU disponibiliza aplicativo para monitoramento do coronavírus em Teresina,20200501T164500Z,https://s2.glbimg.com/1XL_MoLrW3otLCyZx1cQbpwcmT4=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/P/r/ouB6B7TiuYQzovNeDXNQ/60243e08-bda4-4b5b-a5fb-e796ffd4a0b0.jpg,g1.globo.com,Portuguese,Brazil
https://www.wri.org/events/2020/05/webinar-build-back-better-resilience-vulnerable-populations,,Webinar : Build Back Better : Resilience of Vulnerable Populations and COVID - 19,20200501T181500Z,,wri.org,English,United States
https://www.konhaber.com/haber-kent_arastirmalari_enstitusu_nden_kovid_19_ve_sehirler_calismasi-1348581.html,https://www.konhaber.com/amp/haber-kent_arastirmalari_enstitusu_nden_kovid_19_ve_sehirler_calismasi-1348581,Kent Araştırmaları Enstitüsü  nden  Kovid - 19 ve Şehirler  çalışması,20200501T110000Z,,konhaber.com,Turkish,Turkey
https://www.finanznachrichten.de/nachrichten-2020-05/49537794-leaders4good-nico-rosberg-spricht-mit-den-formel-e-chefs-alejandro-agag-und-jamie-reigle-ueber-die-auswirkungen-der-corona-krise-007.htm,,Leaders4Good : Nico Rosberg spricht mit den Formel - E - Chefs Alejandro Agag und Jamie Reigle über die Auswirkungen der Corona - Krise,20200501T110000Z,https://fns1.de/g/fb.png,finanznachrichten.de,German,Germany
https://sn.dk/Danmark/Skipper-Vi-skal-holde-fast-i-klimaambitioner-trods-corona/artikel/938434,,Skipper : Vi skal holde fast i klimaambitioner trods corona,20200501T074500Z,,sn.dk,Danish,Denmark
https://news.trust.org/item/20200501163253-ak47u,,Next risk ? Coronavirus pandemic underscores climate health ... ,20200501T173000Z,"https://d8zcwdvc14g2e.cloudfront.net/contentAsset/image/fd39b3ad-b8fc-454e-9788-1af005305f6f/image/byInode/1/filter/Resize,Jpeg/jpeg_q/70/resize_w/1400",news.trust.org,English,United States
https://www.ots.at/presseaussendung/OTS_20200501_OTS0035/leaders4good-nico-rosberg-spricht-mit-den-formel-e-chefs-alejandro-agag-und-jamie-reigle-ueber-die-auswirkungen-der-corona-krise,https://www.ots.at/amp/pr/OTS_20200501_OTS0035/, # Leaders4Good : Nico Rosberg spricht mit den Formel - E - Chefs Alejandro Agag und Jamie Reigle über die Auswirkungen der Corona - Krise,20200501T104500Z,,ots.at,German,Austria
https://www.thenewsherald.com/opinion/we-can-save-the-planet-without-destroying-the-economy/article_cd2295f4-88c0-11ea-8543-e37d9b4e50e3.html,,We can save the planet without destroying the economy,20200501T144500Z,https://bloximages.chicago2.vip.townnews.com/thenewsherald.com/content/tncms/assets/v3/editorial/3/47/34777d0c-895a-11ea-8927-83a2f2a2efae/5ea839a6d07f3.image.jpg,thenewsherald.com,English,United States
https://www.swp.de/suedwesten/landespolitik/staedte-mahnen-klimaschutz-auch-in-corona-krise-an-45885123.html,https://www.swp.de/suedwesten/landespolitik/staedte-mahnen-klimaschutz-auch-in-corona-krise-an-45885123.html?_XML=AMP,Städte mahnen Klimaschutz auch in Corona - Krise an,20200501T110000Z,,swp.de,German,Germany
https://www.thenews.com.pk/latest/652579-green-pakistan-offers-chance-to-unemployed,https://www.thenews.com.pk/amp/652579-green-pakistan-offers-chance-to-unemployed,Coronavirus fight : Pakistan hires the unemployed to plant trees,20200501T021500Z,https://www.thenews.com.pk/assets/uploads/updates/2020-05-01/l_652579_065748_updates.jpg,thenews.com.pk,English,Pakistan
https://www.americanprogress.org/issues/green/reports/2020/05/01/484394/impacts-climate-change-trump-administrations-anti-environmental-agenda-minnesota/,,The Impacts of Climate Change and the Trump Administration Anti - Environmental Agenda in Minnesota,20200501T133000Z,https://cdn.americanprogress.org/content/uploads/2020/04/30141214/Minnesota.png,americanprogress.org,English,United States
https://uk.reuters.com/uk.reuters.com/article/uk-norway-swf-barclays/norway-wealth-fund-backs-barclays-climate-goals-amid-investor-pressure-idUKKBN22D4M7,https://uk.mobile.reuters.com/article/amp/idUKKBN22D4M7,Norway wealth fund backs Barclays climate goals amid investor pressure,20200501T113000Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200501&t=2&i=1517127759&r=LYNXMPEG402TR,uk.reuters.com,English,United States
https://www.reuters.com/article/us-norway-swf-barclays/norway-wealth-fund-backs-barclays-climate-goals-amid-investor-pressure-idUSKBN22D4LX,https://mobile.reuters.com/article/amp/idUSKBN22D4LX,Norway wealth fund backs Barclays climate goals amid investor pressure,20200501T084500Z,https://s3.reutersmedia.net/resources/r/?m=02&d=20200501&t=2&i=1517127128&r=LYNXMPEG402TK,reuters.com,English,United States
https://uk.reuters.com/article/uk-norway-swf-barclays/norway-wealth-fund-backs-barclays-climate-goals-amid-investor-pressure-idUKKBN22D4M7,https://uk.mobile.reuters.com/article/amp/idUKKBN22D4M7,Norway wealth fund backs Barclays climate goals amid investor pressure,20200501T081500Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200501&t=2&i=1517127759&r=LYNXMPEG402TR,uk.reuters.com,English,United States
https://in.reuters.com/article/norway-swf-barclays/norway-wealth-fund-backs-barclays-climate-goals-amid-investor-pressure-idINKBN22D4VW,https://in.mobile.reuters.com/article/amp/idINKBN22D4VW,Norway wealth fund backs Barclays climate goals amid investor pressure,20200501T100000Z,https://s2.reutersmedia.net/resources/r/?m=02&d=20200501&t=2&i=1517132355&r=LYNXMPEG4031C,in.reuters.com,English,United States
https://tribune.com.pk/story/2210973/6-jungle-workers/,https://tribune.com.pk/story/2210973/6-jungle-workers/?amp=1,  Jungle worker | The Express Tribune,20200501T044500Z,,tribune.com.pk,English,Pakistan
https://tribune.com.pk/story/2210973/jungle-workers/,https://tribune.com.pk/story/2210973/6-jungle-workers/?amp=1,  Jungle worker | The Express Tribune,20200501T044500Z,,tribune.com.pk,English,Pakistan
https://www.sciencedaily.com/releases/2020/04/200430113003.htm,,Some of the latest climate models provide unrealistically high projections of future warming,20200501T031500Z,,sciencedaily.com,English,United States
https://www.arabianbusiness.com/retail/445996-dubai-welcomes-first-in-store-hydroponic-farm-by-majid-al-futtaim,https://amp.arabianbusiness.com/amp/article_listing/aben/retail/445996-dubai-welcomes-first-in-store-hydroponic-farm-by-majid-al-futtaim,Dubai welcomes first in - store hydroponic farm by Majid Al Futtaim,20200501T141500Z,https://www.arabianbusiness.com/public/images/2020/03/25/Carrefour-supermarket.jpg,arabianbusiness.com,English,Saudi Arabia
https://www.thestranger.com/events/43526682/dahr-jamail-the-end-of-ice,,Dahr Jamail : The End of Ice,20200501T031500Z,https://media2.fdncms.com/stranger/imager/u/original/43526674/original-92207988_10157407525023472_8599912432388800512_n.jpg,thestranger.com,English,United States
https://920whjj.iheart.com/content/2020-05-01-research-vessel-isolated-in-atlantic-as-coronavirus-pandemic-took-hold/,https://newsradiori.iheart.com/alternate/amp/2020-05-01-research-vessel-isolated-in-atlantic-as-coronavirus-pandemic-took-hold/,Research Vessel Isolated In Atlantic As Coronavirus Pandemic Took Hold,20200501T091500Z,"https://i.iheart.com/v3/re/new_assets/5e20305734e5ee56580c2fc7?ops=gravity(%22north%22),fit(740,416),quality(65)",920whjj.iheart.com,English,United States
https://grist.org/justice/study-rising-temperatures-will-double-the-risk-to-farmworkers-in-the-coming-decades/,https://grist.org/justice/study-rising-temperatures-will-double-the-risk-to-farmworkers-in-the-coming-decades/amp/,Study : Rising temperatures will double the risk to farmworkers in the coming decades,20200501T170000Z,https://grist.files.wordpress.com/2020/05/ag-workers.jpg?&crop=1,grist.org,English,United States
https://dailytimes.com.pk/606095/pm-highlights-new-jungle-jobs-for-unemployed-during-pandemic/,https://dailytimes.com.pk/606095/pm-highlights-new-jungle-jobs-for-unemployed-during-pandemic/amp/?utm_source=rss&utm_medium=rss&utm_campaign=pm-highlights-new-jungle-jobs-for-unemployed-during-pandemic,PM highlights new  jungle job for unemployed during pandemic,20200501T231500Z,https://dailytimes.com.pk/assets/uploads/2020/05/01/PMMMMM.jpg,dailytimes.com.pk,English,Pakistan
https://www.winnipegfreepress.com/canada/canadian-press-newsalert-morneau-names-tiff-macklem-new-bank-of-canada-governor-570110822.html,,"Tiff Macklem returns to Bank of Canada , this time to take top job as governor",20200501T224500Z,https://media.winnipegfreepress.com/images/DPI10960969.jpg,winnipegfreepress.com,English,Canada
https://www.tagblatt.de/Nachrichten/Staedte-mahnen-Klimaschutz-auch-in-Corona-Krise-an-456128.html,,Städte mahnen Klimaschutz auch in Corona - Krise an,20200501T130000Z,,tagblatt.de,German,Germany
https://www.futurity.org/animal-based-food-greenhouse-gas-emissions-climate-change-2353382/,,50 % less animal - based food gets US 25 % closer to climate goal,20200501T011500Z,https://www.futurity.org/wp/wp-content/uploads/2020/04/animal-based-food-greenhouse-gas-emissions_1600.jpg,futurity.org,English,United States
https://www.cbc.ca/news/technology/what-on-earth-newsletter-covid-19-cities-climate-change-1.5550950,https://www.cbc.ca/amp/1.5550950,"As cities fight COVID - 19 , could climate action take a back seat ? ",20200501T020000Z,https://i.cbc.ca/1.5550982.1588270531!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/bus-and-cars.jpg,cbc.ca,English,Canada
https://www.prajavani.net/stories/international/un-chief-world-should-follow-south-korea-on-covid-19-fight-724261.html,https://www.prajavani.net/amp/stories/international/un-chief-world-should-follow-south-korea-on-covid-19-fight-724261.html,ಕೋವಿಡ್‌ – 19 ಹೋರಾಟಕ್ಕೆ ದಕ್ಷಿಣ ಕೊರಿಯಾ ಮಾದರಿ : ಗುಟೆರಸ್‌,20200501T203000Z,https://www.prajavani.net/sites/pv/files/article_images/2020/05/01/file7959lgi2ksou28k22aa_1586546581_1588357687.jpg,prajavani.net,Kannada,India
https://www.independent.co.uk/independentpremium/business/coronavirus-sustainable-shopping-food-waste-global-environment-remote-working-accenture-institute-of-a9494081.html,,Remote working and sustainable shopping : two polls have found silver linings amidst the coronorvirus clouds,20200501T234500Z,https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/09/17/11/foodwaste.jpg,independent.co.uk,English,United Kingdom
https://www.reuters.com/article/canada-cenbank-macklem/newsmaker-new-bank-of-canada-governor-macklem-brings-job-familiarity-with-green-touch-idUSL1N2CJ0TE,https://mobile.reuters.com/article/amp/idUSL1N2CJ0TE,NEWSMAKER - New Bank of Canada governor Macklem brings job familiarity with green touch,20200501T173000Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States
https://www.theadvocate.com/baton_rouge/opinion/article_f99c31c2-866c-11ea-b8ad-774cd66c641c.html,https://www.theadvocate.com/baton_rouge/opinion/article_f99c31c2-866c-11ea-b8ad-774cd66c641c.amp.html,Guest column : How to plan better for a brighter future,20200501T021500Z,https://bloximages.newyork1.vip.townnews.com/theadvocate.com/content/tncms/assets/v3/editorial/6/de/6de285ce-e43f-5af4-9076-ff70a334d5ea/575196d6187de.image.jpg,theadvocate.com,English,United States
https://www.worldjewishcongress.org/en/news/unkept-promises-israels-implementation-of-its-international-climate-change-commitments-5-5-2020,,Unkept Promises : Israel Implementation of Its International Climate Change Commitments,20200501T154500Z,https://wjc.imgix.net/production/image_attachment/file/18461/dead-sea.jpg?ixlib=rails-3.0.2&fit=crop&q=60&auto=format&lossless=true&s=5b9ff3085eaf1ae18c0e0d6b6cc2d518,worldjewishcongress.org,English,Israel
https://www.sciencealert.com/fossils-reveal-our-ocean-is-changing-in-a-ways-it-hasn-t-for-10-000-years,https://www.sciencealert.com/fossils-reveal-our-ocean-is-changing-in-a-ways-it-hasn-t-for-10-000-years/amp,"Seafloor Discovery Shows The Ocean Undergoing a Change Not Seen in 10 , 000 Years",20200501T230000Z,https://www.sciencealert.com/images/2020-04/processed/OceanFloorFossilsRevealCurrentChanges_1024.jpg,sciencealert.com,English,United States
http://www.newstomato.com/ReadNews.aspx?no=969606,,"유엔 사무총장  코로나19 대응 , 한국 모범 사례 따라야  ",20200501T063000Z,,newstomato.com,Korean,South Korea
https://www.elobservador.com.uy/nota/-cuan-grave-es-el-cambio-climatico-en-estos-momentos--2020511652,, ¿ Cuán grave es el cambio climático en estos momentos ? ,20200501T200000Z,https://media.cdnp.elobservador.com.uy/052020/1588359815454.jpg?&cw=600&ch=365,elobservador.com.uy,Spanish,Uruguay
https://www.multimedios.com/television/la-india-yuridia-acamaxochitl-me-hace-todos-mis-vestuarios,https://www.multimedios.com/television/la-india-yuridia-acamaxochitl-me-hace-todos-mis-vestuarios?amp,"  La India Yuridia ,  Acamaxochitl me hace todos mis vestuarios  ",20200501T044500Z,,multimedios.com,Spanish,Mexico
https://www.tovima.gr/2020/05/01/opinions/rekviem-sti-siopili-anoiksi/,https://www.tovima.gr/2020/05/01/opinions/rekviem-sti-siopili-anoiksi/amp/,Ρέκβιεμ στη « σιωπηλή άνοιξη » - Ειδήσεις - νέα,20200501T053000Z,,tovima.gr,Greek,Greece
https://news.trust.org/item/20200501070527-hgdjw,,Norway wealth fund backs Barclays climate goals amid ... ,20200501T081500Z,"https://d8zcwdvc14g2e.cloudfront.net/contentAsset/image/d09dcab9-06f1-4717-bd19-432e2eeacfe1/image/byInode/1/filter/Resize,Jpeg/jpeg_q/70/resize_w/1400",news.trust.org,English,United States
https://in.reuters.com/article/jp-morgan-agm-proxy/iss-gives-cautionary-backing-for-jpmorgan-lead-director-raymond-idINKBN22D4D9,https://in.mobile.reuters.com/article/amp/idINKBN22D4D9,ISS gives  cautionary  backing for JPMorgan lead director Raymond,20200501T051500Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,in.reuters.com,English,United States
https://www.telemundo51.com/tag/jeff-bezos/,,Jeff Bezos – Telemundo Miami ( 51 ) ,20200501T200000Z,,telemundo51.com,Spanish,United States
https://www.wect.com/2020/04/30/un-chief-world-should-follow-south-korea-covid-fight/,/2020/04/30/un-chief-world-should-follow-south-korea-covid-fight/?outputType=amp,UN chief : World should follow South Korea on COVID - 19 fight,20200501T020000Z,https://www.wect.com/resizer/KJUiy3N2O4O9XCkITc0LrLGTW50=/1200x0/arc-anglerfish-arc2-prod-raycom.s3.amazonaws.com/public/6ZDWNCHSW5GFTB4N4IK4S5LQC4.jpg,wect.com,English,United States
https://www.macrobusiness.com.au/2020/05/aussie-manufacturing-pmi-craters/,https://amp.macrobusiness.com.au/?url=https://www.macrobusiness.com.au/2020/05/aussie-manufacturing-pmi-craters/,Aussie manufacturing PMI craters - MacroBusiness,20200501T020000Z,https://www.macrobusiness.com.au/wp-content/uploads/2020/05/srths.png,macrobusiness.com.au,English,Australia
https://www.finanznachrichten.de/nachrichten-2020-05/49537775-new-michael-moore-film-claims-environmental-leaders-sold-out-to-corporate-interests-451.htm,,New Michael Moore film claims environmental leaders  sold out to corporate interests  ,20200501T110000Z,https://fns1.de/g/fb.png,finanznachrichten.de,English,Germany
https://www.hawaiinewsnow.com/2020/04/30/un-chief-world-should-follow-south-korea-covid-fight/,/2020/04/30/un-chief-world-should-follow-south-korea-covid-fight/?outputType=amp,UN chief : World should follow South Korea on COVID - 19 fight,20200501T044500Z,https://www.hawaiinewsnow.com/resizer/KJUiy3N2O4O9XCkITc0LrLGTW50=/1200x0/arc-anglerfish-arc2-prod-raycom.s3.amazonaws.com/public/6ZDWNCHSW5GFTB4N4IK4S5LQC4.jpg,hawaiinewsnow.com,English,United States
https://www.nbc12.com/2020/04/30/un-chief-world-should-follow-south-korea-covid-fight/,/2020/04/30/un-chief-world-should-follow-south-korea-covid-fight/?outputType=amp,UN chief : World should follow South Korea on COVID - 19 fight,20200501T051500Z,https://www.nbc12.com/resizer/KJUiy3N2O4O9XCkITc0LrLGTW50=/1200x0/arc-anglerfish-arc2-prod-raycom.s3.amazonaws.com/public/6ZDWNCHSW5GFTB4N4IK4S5LQC4.jpg,nbc12.com,English,United States
